player_id,first_name,last_name,birthdate,height,weight,bats,throws,primary_position,other_positions,is_pitcher,role,preferred_pitching_role,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,durability,injured,ready
CAL-0521,Lesley,Derck,1991-02-15,70,190,S,R,C,,0,,,44,46,40,46,50,50,43,50,45,56,,,,,,,,,,,,70,0,1
CAL-0522,Santos,Casparis,2000-09-15,74,213,R,R,1B,,0,,,49,58,41,54,50,58,49,50,44,51,,,,,,,,,,,,57,0,1
CAL-0523,Tristan,Sautner,1997-03-15,73,219,L,L,2B,,0,,,58,42,52,46,50,54,38,50,48,58,,,,,,,,,,,,57,0,1
CAL-0524,Sung,Nevel,2002-08-15,75,206,R,R,3B,,0,,,47,52,49,49,47,55,69,50,32,60,,,,,,,,,,,,60,0,1
CAL-0525,Freddie,Goodier,1996-04-15,74,180,R,R,SS,,0,,,50,45,57,49,45,52,57,50,54,60,,,,,,,,,,,,74,0,1
CAL-0526,Isaias,Santheson,1994-05-15,78,189,S,R,LF,,0,,,50,48,49,48,50,57,59,50,42,45,,,,,,,,,,,,59,0,1
CAL-0527,Branden,Pana,1995-06-15,73,218,L,L,CF,,0,,,52,42,61,48,54,39,43,50,52,61,,,,,,,,,,,,58,0,1
CAL-0528,Neal,Severa,2000-06-15,75,212,R,R,RF,,0,,,54,51,50,52,51,58,40,50,57,48,,,,,,,,,,,,59,0,1
CAL-0529,Fidel,Werle,2000-05-15,70,186,L,L,DH,,0,,,54,53,39,53,52,57,46,50,55,53,,,,,,,,,,,,58,0,1
CAL-0530,Willie,Gelabert,1991-09-15,73,201,R,R,C,,0,,,47,38,33,41,50,66,52,50,48,47,,,,,,,,,,,,70,0,1
CAL-0531,Federico,Meger,1991-04-15,73,197,L,L,2B,"SS,3B",0,,,45,42,50,44,49,45,45,50,51,52,,,,,,,,,,,,57,0,1
CAL-0532,Tyrell,Tarbet,2003-04-15,72,194,R,R,CF,"LF,RF",0,,,47,41,54,42,50,48,52,50,49,63,,,,,,,,,,,,49,0,1
CAL-0533,Loyd,Jin,2002-09-15,72,203,R,R,1B,DH,0,,,48,48,36,54,49,65,39,50,47,41,,,,,,,,,,,,45,0,1
CAL-0534,Valentin,Perla,1991-07-15,73,209,R,R,P,,1,SP,SP,,,,,44,,42,,46,55,63,58,50,55,57,50,,45,,,,78,0,1
CAL-0535,Donn,Camilleri,1997-01-15,72,199,R,R,P,,1,SP,SP,,,,,68,,58,,40,47,54,59,62,45,43,,65,60,,,,45,0,1
CAL-0536,Leroy,Trolio,1994-06-15,71,181,R,R,P,,1,SP,SP,,,,,70,,49,,49,51,62,51,57,44,68,,62,56,,,,55,0,1
CAL-0537,Julian,Hurlbut,2001-04-15,71,209,R,R,P,,1,SP,SP,,,,,51,,70,,42,46,67,61,58,51,51,,59,50,,,,52,0,1
CAL-0538,Buster,Carlyon,1996-02-15,73,198,R,R,P,,1,SP,SP,,,,,49,,40,,48,55,53,56,61,39,51,,57,47,,,,45,0,1
CAL-0539,Hector,Sattlefield,1992-02-15,71,210,R,R,P,,1,RP,CL,,,,,36,,52,,56,67,32,43,60,31,50,,51,47,,,,64,0,1
CAL-0540,Scot,Celmer,1994-03-15,73,193,R,R,P,,1,RP,SU,,,,,57,,48,,56,58,32,43,59,34,58,47,,,61,,,68,0,1
CAL-0541,Sol,Mcanally,1991-05-15,74,192,R,R,P,,1,RP,SU,,,,,55,,53,,44,62,31,52,55,42,61,,57,58,,,,62,0,1
CAL-0542,Elvis,Hackner,1998-01-15,74,200,R,R,P,,1,RP,MR,,,,,58,,57,,44,53,27,48,47,60,56,39,,,54,,,62,0,1
CAL-0543,Bo,Aliment,2002-02-15,70,185,L,L,P,,1,RP,MR,,,,,54,,52,,51,57,29,48,49,51,58,,52,43,,,,69,0,1
CAL-0544,Britt,Kant,1994-02-15,75,202,R,R,P,,1,RP,MR,,,,,47,,38,,52,65,35,55,53,59,42,48,,48,,,,68,0,1
CAL-0545,Quentin,Lumbert,1998-07-15,73,214,R,R,P,,1,RP,MR,,,,,54,,72,,50,48,41,50,54,46,59,59,,,53,,,51,0,1
CAL-0546,Joseph,Daleus,1998-03-15,75,194,R,R,P,,1,RP,LR,,,,,50,,33,,34,47,48,45,48,26,38,,56,37,,,,63,0,1
CAL-0547,Jorge,Bastain,1997-01-15,76,195,R,R,C,,0,,,49,50,46,44,51,36,51,50,51,60,,,,,,,,,,,,56,0,1
CAL-0548,Rocky,Stoyanoff,1997-04-15,72,176,L,L,1B,,0,,,49,59,50,46,51,55,54,50,49,54,,,,,,,,,,,,63,0,1
CAL-0549,Pedro,Balmaceda,2003-05-15,72,206,S,R,2B,,0,,,49,47,57,52,55,59,54,50,66,48,,,,,,,,,,,,55,0,1
CAL-0550,Reinaldo,Skrocki,1994-06-15,75,228,R,R,3B,,0,,,51,52,46,50,50,61,39,50,52,66,,,,,,,,,,,,53,0,1
CAL-0551,Randal,Tuite,2002-06-15,72,219,R,R,SS,,0,,,50,44,54,45,52,51,48,50,56,68,,,,,,,,,,,,45,0,1
CAL-0552,Fletcher,Melara,1998-03-15,73,216,R,R,LF,,0,,,51,55,45,45,47,38,43,50,52,59,,,,,,,,,,,,57,0,1
CAL-0553,Ross,Columbus,2003-06-15,71,183,R,R,CF,,0,,,47,47,61,51,49,57,57,50,50,50,,,,,,,,,,,,73,0,1
CAL-0554,Ezra,Pontes,2003-06-15,73,198,L,L,RF,,0,,,53,56,54,53,47,58,54,50,43,63,,,,,,,,,,,,68,0,1
CAL-0555,Luke,Macpherson,1992-06-15,74,207,R,R,DH,,0,,,51,50,44,58,51,56,50,50,55,56,,,,,,,,,,,,70,0,1
CAL-0556,Dirk,Soley,1995-04-15,75,209,L,L,C,,0,,,44,39,35,45,47,50,52,50,56,65,,,,,,,,,,,,52,0,1
CAL-0557,Luke,Bonifacio,1991-09-15,73,202,R,R,2B,"SS,3B",0,,,45,35,50,46,50,51,46,50,53,31,,,,,,,,,,,,70,0,1
CAL-0558,Hobert,Ceo,1993-06-15,69,201,R,R,CF,"LF,RF",0,,,50,42,55,43,51,46,37,50,48,41,,,,,,,,,,,,54,0,1
CAL-0559,David,Slaght,2003-05-15,73,206,L,L,1B,DH,0,,,44,51,36,49,52,62,48,50,44,55,,,,,,,,,,,,63,0,1
CAL-0560,Markus,Tebay,1991-02-15,72,215,L,L,P,,1,SP,SP,,,,,61,,43,,58,59,64,54,60,56,47,,55,46,,,,60,0,1
CAL-0561,Porfirio,Magdalena,2001-01-15,72,217,R,R,P,,1,SP,SP,,,,,61,,49,,48,61,39,52,47,46,52,,52,55,,,,60,0,1
CAL-0562,Eliseo,Graue,1999-07-15,69,215,R,R,P,,1,SP,SP,,,,,44,,52,,58,56,67,62,50,48,64,49,,55,,,,57,0,1
CAL-0563,Merrill,Mckey,1996-03-15,71,226,R,R,P,,1,SP,SP,,,,,41,,55,,51,52,70,54,35,48,64,,43,51,,,,53,0,1
CAL-0564,Rodolfo,Suffield,1999-03-15,70,201,R,R,P,,1,SP,SP,,,,,37,,41,,49,60,56,48,49,62,53,60,,46,,,,63,0,1
CAL-0565,Vernon,Gervase,1997-08-15,72,225,R,R,P,,1,RP,CL,,,,,40,,65,,37,75,26,53,56,57,49,,65,52,,,,62,0,1
CAL-0566,Isaiah,Stgeorge,2002-05-15,73,218,R,R,P,,1,RP,SU,,,,,49,,34,,58,55,40,46,55,51,75,,49,41,,,,75,0,1
CAL-0567,Hershel,Mazar,1995-02-15,73,203,L,L,P,,1,RP,SU,,,,,37,,63,,54,64,26,49,60,52,61,60,,,54,,,86,0,1
CAL-0568,Millard,Ellerbee,1999-05-15,72,199,R,R,P,,1,RP,MR,,,,,64,,53,,43,49,30,60,61,40,80,56,,,61,,,56,0,1
CAL-0569,Tristan,Laterza,1998-04-15,74,208,R,R,P,,1,RP,MR,,,,,48,,31,,42,56,32,47,54,60,46,45,,,47,,,35,0,1
CAL-0570,Darwin,Ullum,2001-05-15,76,203,R,R,P,,1,RP,MR,,,,,54,,66,,62,65,39,46,45,42,42,,45,55,,,,78,0,1
CAL-0571,Tyree,Struckmann,1994-07-15,75,207,R,R,P,,1,RP,MR,,,,,45,,55,,56,41,28,42,49,55,48,,63,57,,,,66,0,1
CAL-0572,Richie,Rebuldela,1993-03-15,72,178,L,L,P,,1,RP,LR,,,,,59,,60,,38,43,59,46,59,40,42,45,,57,,,,49,0,1
CAL-0573,Dewey,Primozich,2000-04-15,70,227,L,L,C,,0,,,47,48,48,46,53,68,41,50,48,63,,,,,,,,,,,,51,0,1
CAL-0574,Kennith,Nham,1993-04-15,75,190,L,L,1B,,0,,,53,51,46,56,54,57,53,50,69,47,,,,,,,,,,,,59,0,1
CAL-0575,Raul,Hendron,1994-01-15,73,187,L,L,2B,,0,,,48,49,57,52,44,56,54,50,54,56,,,,,,,,,,,,76,0,1
CAL-0576,Graham,Morarity,2001-05-15,73,239,S,R,3B,,0,,,47,51,57,52,50,61,52,50,57,53,,,,,,,,,,,,57,0,1
CAL-0577,Carlton,Brazinski,1995-09-15,74,204,R,R,SS,,0,,,51,48,60,49,53,51,63,50,66,57,,,,,,,,,,,,54,0,1
CAL-0578,Tracey,Bilis,1992-09-15,75,216,L,L,LF,,0,,,47,48,52,50,47,58,55,50,53,49,,,,,,,,,,,,63,0,1
CAL-0579,Mohammad,Muckenfuss,1996-05-15,71,207,R,R,CF,,0,,,53,47,54,47,54,52,49,50,56,57,,,,,,,,,,,,69,0,1
CAL-0580,Al,Millian,1999-06-15,75,234,R,R,RF,,0,,,48,52,48,49,51,48,47,50,38,53,,,,,,,,,,,,62,0,1
CAL-0581,Bryant,Dusing,2001-06-15,71,183,R,R,DH,,0,,,51,50,53,49,52,48,56,50,41,44,,,,,,,,,,,,59,0,1
CAL-0582,Antione,Chenard,2002-03-15,73,218,L,L,C,,0,,,44,36,38,42,53,62,47,50,61,61,,,,,,,,,,,,36,0,1
CAL-0583,Louis,Loughery,1997-06-15,74,215,S,R,2B,"SS,3B",0,,,44,34,52,41,51,58,56,50,41,52,,,,,,,,,,,,61,0,1
CAL-0584,Wade,Frazer,1993-03-15,76,199,R,R,CF,"LF,RF",0,,,44,42,61,46,50,58,49,50,55,50,,,,,,,,,,,,60,0,1
CAL-0585,Mohammad,Nicholsen,2000-07-15,76,197,R,R,1B,DH,0,,,44,48,42,48,49,51,49,50,60,50,,,,,,,,,,,,44,0,1
CAL-0586,Damion,Levengood,1997-01-15,75,168,L,L,P,,1,SP,SP,,,,,64,,47,,54,55,50,53,44,54,59,44,,53,,,,74,0,1
CAL-0587,Gavin,Demarino,1996-08-15,73,203,R,R,P,,1,SP,SP,,,,,47,,48,,46,59,60,51,45,45,69,50,,56,,,,62,0,1
CAL-0588,Jeffrey,Engler,2001-02-15,73,226,R,R,P,,1,SP,SP,,,,,51,,56,,48,51,40,52,49,55,60,72,,60,,,,62,0,1
CAL-0589,Bernard,Dardenne,1999-09-15,74,192,L,L,P,,1,SP,SP,,,,,42,,37,,48,48,64,51,52,45,51,53,,45,,,,61,0,1
CAL-0590,Hubert,Furlone,1999-02-15,70,198,L,L,P,,1,SP,SP,,,,,58,,51,,49,63,49,50,59,60,62,54,,52,,,,44,0,1
CAL-0591,Oliver,Neubert,2003-04-15,71,206,R,R,P,,1,RP,CL,,,,,48,,58,,52,65,25,48,59,50,66,52,,42,,,,49,0,1
CAL-0592,Minh,Jewkes,2000-09-15,74,216,R,R,P,,1,RP,SU,,,,,46,,52,,48,66,34,51,57,44,73,,55,44,,,,75,0,1
CAL-0593,Leonel,Pastrano,1994-08-15,70,199,R,R,P,,1,RP,SU,,,,,64,,42,,36,65,28,48,57,41,59,68,,52,,,,63,0,1
CAL-0594,Kraig,Innerst,1995-06-15,72,218,R,R,P,,1,RP,MR,,,,,47,,42,,48,46,32,55,46,48,70,,45,61,,,,54,0,1
CAL-0595,Eliseo,Straker,1999-05-15,73,194,R,R,P,,1,RP,MR,,,,,44,,61,,49,55,35,48,53,47,55,61,,,61,,,55,0,1
CAL-0596,Orval,Taecker,2000-03-15,72,189,L,L,P,,1,RP,MR,,,,,49,,58,,45,63,30,43,53,53,63,,52,40,,,,45,0,1
CAL-0597,Willis,Florkowski,1992-08-15,75,190,R,R,P,,1,RP,MR,,,,,47,,42,,52,65,36,59,58,41,58,66,,,48,,,57,0,1
CAL-0598,Pasquale,Lisman,1996-04-15,74,220,R,R,P,,1,RP,LR,,,,,56,,73,,51,48,50,65,55,40,62,50,,,49,,,61,0,1
CAL-0599,Ed,Nilsby,1992-09-15,73,193,R,R,C,,0,,,45,51,47,49,47,54,50,50,46,47,,,,,,,,,,,,54,0,1
CAL-0600,Leroy,Accomando,2002-02-15,71,199,L,L,1B,,0,,,58,53,49,53,51,51,45,50,47,43,,,,,,,,,,,,69,0,1
CAL-0601,Cornelius,Chwieroth,1993-07-15,74,186,R,R,2B,,0,,,56,48,57,52,47,40,55,50,43,38,,,,,,,,,,,,55,0,1
CAL-0602,Darrin,Wiemer,1993-05-15,73,201,L,L,3B,,0,,,51,51,53,52,47,54,58,50,58,53,,,,,,,,,,,,54,0,1
CAL-0603,Lorenzo,Maldanado,1998-06-15,75,207,R,R,SS,,0,,,50,50,50,48,55,53,50,50,68,61,,,,,,,,,,,,62,0,1
CAL-0604,Norberto,Mannschreck,2001-09-15,72,211,L,L,LF,,0,,,55,51,49,51,54,51,54,50,56,49,,,,,,,,,,,,49,0,1
CAL-0605,Elden,Luken,1995-05-15,72,207,L,L,CF,,0,,,51,47,58,55,50,47,54,50,60,54,,,,,,,,,,,,48,0,1
CAL-0606,Clint,Lebeck,1997-04-15,75,210,R,R,RF,,0,,,47,50,51,54,47,53,55,50,53,52,,,,,,,,,,,,55,0,1
CAL-0607,Florencio,Stiteler,1993-08-15,71,169,L,L,DH,,0,,,58,60,36,53,50,59,50,50,36,35,,,,,,,,,,,,57,0,1
CAL-0608,Christian,Boteilho,2000-09-15,76,204,S,R,C,,0,,,48,43,36,43,49,50,51,50,50,53,,,,,,,,,,,,53,0,1
CAL-0609,Marion,Roshannon,2000-01-15,69,206,R,R,2B,"SS,3B",0,,,52,41,42,45,56,59,46,50,49,47,,,,,,,,,,,,71,0,1
CAL-0610,Russell,Sargis,1992-02-15,74,194,L,L,CF,"LF,RF",0,,,45,40,58,41,54,66,57,50,45,54,,,,,,,,,,,,59,0,1
CAL-0611,Loyd,Margheim,1997-04-15,71,204,R,R,1B,DH,0,,,48,50,39,49,41,46,58,50,38,57,,,,,,,,,,,,55,0,1
CAL-0612,Arnulfo,Boreen,1999-08-15,79,181,L,L,P,,1,SP,SP,,,,,62,,49,,46,51,56,52,53,64,47,,47,56,,,,56,0,1
CAL-0613,Moses,Nemerofsky,1999-02-15,77,211,L,L,P,,1,SP,SP,,,,,44,,47,,43,47,60,49,43,53,66,51,,,55,,,61,0,1
CAL-0614,Nathanial,Zacher,2001-03-15,70,204,R,R,P,,1,SP,SP,,,,,52,,56,,62,56,48,45,60,48,58,59,,,54,,,67,0,1
CAL-0615,Abram,Fushimi,1995-05-15,77,200,R,R,P,,1,SP,SP,,,,,52,,53,,61,47,47,55,46,47,61,58,,39,,,,51,0,1
CAL-0616,Danial,Cayton,1991-02-15,73,191,L,L,P,,1,SP,SP,,,,,53,,48,,44,46,59,55,50,64,66,,44,51,,,,67,0,1
CAL-0617,Glen,Stoot,2003-07-15,75,216,L,L,P,,1,RP,CL,,,,,62,,50,,62,70,37,46,65,43,65,,63,42,,,,57,0,1
CAL-0618,Genaro,Gershkovich,1993-02-15,72,213,L,L,P,,1,RP,SU,,,,,44,,65,,58,56,35,50,52,46,58,46,,,48,,,63,0,1
CAL-0619,Sidney,Snodderly,1999-04-15,75,208,R,R,P,,1,RP,SU,,,,,30,,60,,40,63,37,51,61,54,64,55,,,50,,,67,0,1
CAL-0620,Lesley,Rawley,1995-06-15,70,214,R,R,P,,1,RP,MR,,,,,51,,54,,51,53,32,47,54,57,66,54,,46,,,,56,0,1
CAL-0621,Clay,Schabert,1997-08-15,72,217,R,R,P,,1,RP,MR,,,,,48,,58,,52,52,30,51,58,44,52,52,,51,,,,53,0,1
CAL-0622,Julio,Ravetto,1991-03-15,73,197,R,R,P,,1,RP,MR,,,,,44,,51,,36,49,40,40,63,44,52,52,,,48,,,69,0,1
CAL-0623,Clark,Stuble,2000-03-15,74,220,R,R,P,,1,RP,MR,,,,,62,,43,,30,67,29,55,66,50,62,,42,57,,,,53,0,1
CAL-0624,Lauren,Lonzo,1996-06-15,72,218,L,L,P,,1,RP,LR,,,,,54,,51,,43,45,65,54,44,55,52,52,,49,,,,81,0,1
CAL-0625,Lonnie,Zieba,1998-06-15,74,227,S,R,C,,0,,,48,47,44,46,53,53,51,50,52,67,,,,,,,,,,,,59,0,1
CAL-0626,Cameron,Breheny,2003-03-15,71,193,L,L,1B,,0,,,48,53,40,54,50,55,54,50,35,37,,,,,,,,,,,,55,0,1
CAL-0627,Conrad,Kleen,1993-03-15,72,194,S,R,2B,,0,,,51,45,62,51,50,60,39,50,60,54,,,,,,,,,,,,57,0,1
CAL-0628,Linwood,Palacois,1999-04-15,73,196,L,L,3B,,0,,,48,55,53,47,52,71,50,50,52,54,,,,,,,,,,,,69,0,1
CAL-0629,Jesse,Lamoine,1997-09-15,75,215,L,L,SS,,0,,,49,52,52,54,49,50,42,50,55,60,,,,,,,,,,,,66,0,1
CAL-0630,Abel,Kassner,2000-04-15,68,189,R,R,LF,,0,,,49,52,50,56,52,44,62,50,44,42,,,,,,,,,,,,71,0,1
CAL-0631,Nathanael,Parrella,2001-01-15,74,199,R,R,CF,,0,,,50,44,61,51,47,48,56,50,47,59,,,,,,,,,,,,68,0,1
CAL-0632,Andrea,Huettman,2002-03-15,72,199,L,L,RF,,0,,,51,52,50,54,49,57,59,50,60,49,,,,,,,,,,,,64,0,1
CAL-0633,Graham,Slosser,2003-05-15,72,201,R,R,DH,,0,,,51,53,44,57,43,61,54,50,41,48,,,,,,,,,,,,55,0,1
CAL-0634,Adrian,Weiand,2001-06-15,74,196,L,L,C,,0,,,44,35,36,43,55,65,63,50,49,52,,,,,,,,,,,,72,0,1
CAL-0635,Nigel,Doniel,2003-07-15,72,183,R,R,2B,"SS,3B",0,,,46,37,47,45,53,55,45,50,46,62,,,,,,,,,,,,53,0,1
CAL-0636,Shon,Rattay,2002-04-15,68,215,R,R,CF,"LF,RF",0,,,44,40,53,47,44,44,49,50,58,51,,,,,,,,,,,,52,0,1
CAL-0637,Sheldon,Rohlman,1992-08-15,70,182,L,L,1B,DH,0,,,44,50,43,47,49,47,45,50,53,59,,,,,,,,,,,,60,0,1
CAL-0638,Les,Neighbours,1991-02-15,72,200,L,L,P,,1,SP,SP,,,,,62,,54,,59,55,62,55,54,47,58,,53,53,,,,60,0,1
CAL-0639,Adam,Prats,1997-09-15,76,219,R,R,P,,1,SP,SP,,,,,55,,48,,44,53,60,55,54,48,81,50,,41,,,,52,0,1
CAL-0640,Waldo,Amadi,1996-08-15,73,223,L,L,P,,1,SP,SP,,,,,46,,55,,59,53,55,57,54,62,65,46,,59,,,,35,0,1
CAL-0641,Alonso,Zipfel,1999-01-15,74,204,L,L,P,,1,SP,SP,,,,,39,,52,,52,50,57,48,36,51,52,52,,63,,,,63,0,1
CAL-0642,Stanford,Eichner,1995-08-15,75,171,L,L,P,,1,SP,SP,,,,,56,,50,,42,52,56,49,40,49,47,,49,45,,,,49,0,1
CAL-0643,Javier,Kopera,1995-02-15,73,192,R,R,P,,1,RP,CL,,,,,61,,49,,45,72,32,57,60,52,67,62,,,48,,,78,0,1
CAL-0644,Terrell,Stgeorge,1999-05-15,75,198,L,L,P,,1,RP,SU,,,,,57,,61,,59,71,25,52,55,60,46,,58,47,,,,55,0,1
CAL-0645,Darrin,Kenner,1991-07-15,76,183,L,L,P,,1,RP,SU,,,,,65,,53,,39,54,36,53,60,39,45,,39,51,,,,54,0,1
CAL-0646,Raymond,Eurich,1996-04-15,75,224,L,L,P,,1,RP,MR,,,,,47,,51,,51,65,32,48,58,44,56,,44,64,,,,56,0,1
CAL-0647,Wilmer,Flitton,1995-01-15,75,208,L,L,P,,1,RP,MR,,,,,41,,48,,37,59,25,50,48,58,64,50,,,41,,,73,0,1
CAL-0648,Tyrone,Bielski,2003-07-15,72,200,R,R,P,,1,RP,MR,,,,,49,,57,,42,55,30,48,49,45,33,,63,49,,,,67,0,1
CAL-0649,Ernesto,Mcnee,2003-09-15,71,206,R,R,P,,1,RP,MR,,,,,49,,30,,40,60,40,57,53,47,56,62,,63,,,,85,0,1
CAL-0650,Marty,Veliz,2002-05-15,76,200,R,R,P,,1,RP,LR,,,,,42,,35,,53,54,75,54,44,58,69,48,,,54,,,72,0,1
CAL-0651,Forrest,Cantrelle,1992-02-15,73,230,S,R,C,,0,,,48,51,41,49,55,56,66,50,69,48,,,,,,,,,,,,53,0,1
CAL-0652,Courtney,Shurtleff,1998-09-15,74,192,S,R,1B,,0,,,48,53,36,53,50,46,47,50,64,49,,,,,,,,,,,,78,0,1
CAL-0653,Darius,Demay,1993-07-15,77,213,L,L,2B,,0,,,51,42,46,55,49,54,45,50,39,39,,,,,,,,,,,,68,0,1
CAL-0654,Jed,Sconce,2001-09-15,73,202,L,L,3B,,0,,,51,50,54,42,52,52,40,50,57,53,,,,,,,,,,,,49,0,1
CAL-0655,Ismael,Goodkin,1998-09-15,74,219,L,L,SS,,0,,,52,44,52,43,51,58,53,50,55,42,,,,,,,,,,,,62,0,1
CAL-0656,Ernie,Kascak,1995-08-15,74,194,S,R,LF,,0,,,55,48,50,53,50,60,55,50,46,39,,,,,,,,,,,,37,0,1
CAL-0657,Garry,Ransier,1998-05-15,71,202,L,L,CF,,0,,,57,51,63,55,44,54,41,50,47,33,,,,,,,,,,,,63,0,1
CAL-0658,Sean,Jebb,1992-01-15,72,197,L,L,RF,,0,,,45,58,49,49,51,57,50,50,39,61,,,,,,,,,,,,63,0,1
CAL-0659,Palmer,Sisti,1997-04-15,72,199,R,R,DH,,0,,,56,62,44,55,51,59,48,50,41,37,,,,,,,,,,,,51,0,1
CAL-0660,Bradford,Peck,2000-07-15,71,198,S,R,C,,0,,,44,39,37,41,53,53,47,50,59,70,,,,,,,,,,,,74,0,1
CAL-0661,Minh,Neef,1996-01-15,72,229,R,R,2B,"SS,3B",0,,,46,37,46,39,48,46,59,50,54,43,,,,,,,,,,,,72,0,1
CAL-0662,Ellsworth,Baccam,1995-09-15,76,175,R,R,CF,"LF,RF",0,,,44,40,51,40,50,58,42,50,49,54,,,,,,,,,,,,58,0,1
CAL-0663,Ricardo,Lierz,1994-05-15,73,191,S,R,1B,DH,0,,,44,49,37,45,51,52,56,50,43,45,,,,,,,,,,,,54,0,1
CAL-0664,Kip,Silvestro,1997-01-15,75,215,R,R,P,,1,SP,SP,,,,,64,,49,,48,51,43,47,51,40,63,40,,38,,,,52,0,1
CAL-0665,Bobby,Cuadros,1993-03-15,74,191,R,R,P,,1,SP,SP,,,,,48,,35,,44,51,53,57,52,45,59,,60,63,,,,59,0,1
CAL-0666,Floyd,Coatie,1995-06-15,71,193,R,R,P,,1,SP,SP,,,,,53,,54,,46,50,58,58,54,65,51,,46,55,,,,70,0,1
CAL-0667,Seth,Justman,2000-07-15,76,217,R,R,P,,1,SP,SP,,,,,37,,54,,55,64,58,46,49,41,54,45,,60,,,,64,0,1
CAL-0668,Rex,Vallario,1997-05-15,71,196,R,R,P,,1,SP,SP,,,,,65,,46,,53,56,54,55,56,52,63,,47,51,,,,62,0,1
CAL-0669,Augustus,Chrostowski,1992-06-15,70,169,L,L,P,,1,RP,CL,,,,,49,,54,,65,49,25,48,56,53,47,,54,68,,,,66,0,1
CAL-0670,Faustino,Heimlich,2001-08-15,74,213,R,R,P,,1,RP,SU,,,,,36,,48,,53,65,26,49,55,43,66,,49,59,,,,72,0,1
CAL-0671,Avery,Feth,1995-06-15,74,203,R,R,P,,1,RP,SU,,,,,61,,36,,45,60,34,47,51,48,80,,42,46,,,,45,0,1
CAL-0672,Waldo,Uken,1993-07-15,72,215,R,R,P,,1,RP,MR,,,,,48,,57,,65,47,38,44,42,66,73,,55,44,,,,64,0,1
CAL-0673,Manual,Moxham,1999-09-15,72,206,R,R,P,,1,RP,MR,,,,,51,,52,,53,59,39,48,46,38,64,49,,,70,,,63,0,1
CAL-0674,Joey,Romera,1993-03-15,75,215,R,R,P,,1,RP,MR,,,,,56,,41,,57,58,25,50,61,47,71,,54,49,,,,71,0,1
CAL-0675,Sammie,Trexler,1995-01-15,75,201,L,L,P,,1,RP,MR,,,,,46,,62,,56,52,30,54,58,48,59,,58,50,,,,52,0,1
CAL-0676,Bryant,Forbess,2001-09-15,73,212,R,R,P,,1,RP,LR,,,,,49,,50,,53,41,65,58,53,53,61,,52,61,,,,57,0,1
CAL-0677,Hiram,Meddaugh,1991-06-15,72,202,R,R,C,,0,,,44,50,44,50,52,64,39,50,65,53,,,,,,,,,,,,71,0,1
CAL-0678,Maurice,Schlaefer,1992-07-15,72,221,R,R,1B,,0,,,46,52,38,53,48,57,36,50,53,42,,,,,,,,,,,,75,0,1
CAL-0679,Elias,Einfeldt,2003-03-15,72,224,L,L,2B,,0,,,51,41,51,48,48,63,39,50,56,52,,,,,,,,,,,,65,0,1
CAL-0680,Young,Ginder,1995-08-15,74,190,R,R,3B,,0,,,55,53,45,53,51,59,55,50,51,56,,,,,,,,,,,,64,0,1
CAL-0681,Isaac,Isaman,2002-06-15,71,217,L,L,SS,,0,,,48,49,55,47,50,54,48,50,55,35,,,,,,,,,,,,58,0,1
CAL-0682,Jon,Boltinghouse,1993-09-15,71,215,S,R,LF,,0,,,53,64,51,50,49,51,60,50,40,47,,,,,,,,,,,,67,0,1
CAL-0683,Leo,Kiani,1995-02-15,79,226,L,L,CF,,0,,,48,46,67,54,52,46,52,50,48,47,,,,,,,,,,,,47,0,1
CAL-0684,Monte,Hemond,1997-09-15,74,211,L,L,RF,,0,,,52,52,44,50,51,54,49,50,56,50,,,,,,,,,,,,77,0,1
CAL-0685,Winford,Strack,1996-01-15,75,195,R,R,DH,,0,,,54,58,39,49,51,59,41,50,33,61,,,,,,,,,,,,58,0,1
CAL-0686,Clair,Tota,1998-03-15,72,220,R,R,C,,0,,,45,44,38,38,51,53,62,50,41,50,,,,,,,,,,,,70,0,1
CAL-0687,Cornell,Mckelvin,1999-09-15,75,226,R,R,2B,"SS,3B",0,,,47,40,47,46,51,63,70,50,38,56,,,,,,,,,,,,74,0,1
CAL-0688,Doug,Stastny,2000-05-15,73,215,L,L,CF,"LF,RF",0,,,48,33,57,41,54,51,34,50,62,47,,,,,,,,,,,,45,0,1
CAL-0689,Phillip,Golk,2001-05-15,73,186,L,L,1B,DH,0,,,45,43,36,47,49,55,40,50,56,47,,,,,,,,,,,,48,0,1
CAL-0690,Lawerence,Sarensen,1997-09-15,73,200,R,R,P,,1,SP,SP,,,,,48,,62,,59,46,63,55,49,78,71,47,,68,,,,77,0,1
CAL-0691,Peter,Theaux,1999-09-15,72,222,R,R,P,,1,SP,SP,,,,,47,,46,,62,51,47,60,58,50,73,42,,,60,,,80,0,1
CAL-0692,Vance,Blice,1993-05-15,73,211,R,R,P,,1,SP,SP,,,,,49,,54,,58,39,53,40,53,53,60,,56,51,,,,61,0,1
CAL-0693,Emmanuel,Blasl,2000-03-15,72,225,R,R,P,,1,SP,SP,,,,,56,,41,,49,51,44,54,52,39,81,,42,45,,,,45,0,1
CAL-0694,Damian,Grochmal,2002-06-15,71,202,R,R,P,,1,SP,SP,,,,,43,,37,,55,71,55,56,53,40,64,52,,51,,,,47,0,1
